Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
187,-20996.4,20174.7,0,29118.1,-0.388989,0.364683,0.624696,0.821311,-1.23263e-07,1.15561e-07,1.97954e-07,2.60258e-07
188,-18105.3,17082.8,0,24892.3,-0.47074,0.4391,0.941328,1.1404,-1.49169e-07,1.39142e-07,2.98289e-07,3.6137e-07
189,-25844,117733,0,120536,-0.00115531,0.00398675,0.000676101,0.00420548,-3.66097e-10,1.26332e-09,2.14244e-10,1.33263e-09
190,-73671.1,75396,0,105413,-0.00570583,0.00567368,0.00171863,0.00822805,-1.80807e-09,1.79788e-09,5.446e-10,2.60731e-09
191,-60123.6,67035.9,0,90048.1,-0.0103582,0.0115946,0.00393488,0.0160378,-3.28232e-09,3.6741e-09,1.24689e-09,5.08207e-09
192,-60614.1,-50107.5,0,78643.7,-0.0211052,-0.0171139,0.00809188,0.0283513,-6.68785e-09,-5.42306e-09,2.56416e-09,8.98398e-09
193,-67036.2,-60123.5,0,90048.2,-0.0113962,-0.0107724,0.00384856,0.0161471,-3.61123e-09,-3.41358e-09,1.21953e-09,5.11671e-09
194,-52369.9,-60154.5,0,79756.9,-0.016179,-0.019318,0.00614689,0.025937,-5.1268e-09,-6.12152e-09,1.94783e-09,8.21895e-09
195,2816.67,-4655.82,0,5441.53,0.152052,-0.256553,2.57793,2.59513,4.81825e-08,-8.12966e-08,8.16897e-07,8.22346e-07
196,2077.5,-6280.36,0,6615.05,0.111304,-0.339327,2.52756,2.55266,3.52701e-08,-1.07526e-07,8.00935e-07,8.0889e-07
197,4081.95,15547.1,0,16074,0.175627,0.656644,1.79272,1.91726,5.56529e-08,2.08078e-07,5.6808e-07,6.07543e-07
198,5321.67,12908.9,0,13962.8,0.242579,0.59126,1.98788,2.08809,7.68687e-08,1.87359e-07,6.29923e-07,6.61676e-07
199,6217.01,10518.2,0,12218.2,0.293853,0.509721,2.1441,2.22336,9.31165e-08,1.61521e-07,6.79425e-07,7.04541e-07
200,2487.94,13420,0,13648.6,0.110681,0.621859,2.01414,2.11086,3.50727e-08,1.97055e-07,6.38242e-07,6.6889e-07
201,3764.13,11163.6,0,11781.1,0.184211,0.546735,2.17625,2.25143,5.83731e-08,1.7325e-07,6.89612e-07,7.13434e-07
202,13829,26911.1,0,30256.3,0.236206,0.451958,0.554764,0.75354,7.48493e-08,1.43217e-07,1.75794e-07,2.38782e-07
203,27120.4,47076,0,54329.3,0.0515623,0.0901086,0.0488464,0.114735,1.63391e-08,2.85537e-08,1.54785e-08,3.63574e-08
204,19827.2,46952.9,0,50967.6,0.048948,0.115982,0.0673271,0.142761,1.55107e-08,3.67523e-08,2.13347e-08,4.52381e-08
205,-52502.6,-87110.7,0,101709,-0.00490313,-0.00881733,0.00195395,0.0102764,-1.55371e-09,-2.79404e-09,6.19171e-10,3.25639e-09
206,-45073.7,-74633.9,0,87188.6,-0.0092496,-0.0159876,0.00420146,0.0189423,-2.93102e-09,-5.06617e-09,1.33136e-09,6.00246e-09
207,25089.1,-117568,0,120215,0.00113847,-0.00411525,0.000875653,0.00435868,3.60758e-10,-1.30404e-09,2.77478e-10,1.38118e-09
208,-2073.68,-133939,0,133956,-5.7229e-05,-0.00184559,0.000499681,0.00191289,-1.81348e-11,-5.84832e-10,1.58339e-10,6.06159e-10
209,-10197.2,-150000,0,150346,-0.000286203,0,0.000431294,0.000517616,-9.06921e-11,0,1.36669e-10,1.64023e-10
210,40096.3,-31459.3,0,50964.7,0.0993527,-0.0778414,0.0631442,0.141129,3.1483e-08,-2.46665e-08,2.00092e-08,4.47211e-08
211,43207.5,9338.72,0,44205.2,0.19792,0.0434948,0.123063,0.237084,6.27172e-08,1.37827e-08,3.89963e-08,7.51274e-08
212,40809.4,17277.2,0,44316,0.181919,0.0756343,0.120211,0.230794,5.76467e-08,2.39671e-08,3.80925e-08,7.31341e-08
213,37991.5,-71008.1,0,80532.6,0.0107702,-0.0200357,0.00611795,0.0235554,3.41287e-09,-6.34892e-09,1.93866e-09,7.46424e-09
214,40165.8,-59406.9,0,71711,0.0211366,-0.0298058,0.0134701,0.0389433,6.69778e-09,-9.44488e-09,4.26842e-09,1.23404e-08
215,29104.5,-62312.8,0,68774.7,0.0173741,-0.0370679,0.016076,0.043981,5.50553e-09,-1.17461e-08,5.09419e-09,1.39367e-08
216,-58478.3,-3791.17,0,58601,-0.0783485,-0.00587915,0.0331083,0.0852597,-2.48271e-08,-1.86299e-09,1.04914e-08,2.70172e-08
217,-46550.5,51590.2,0,69487.4,-0.0291315,0.0300692,0.0151658,0.0445286,-9.23122e-09,9.52834e-09,4.80574e-09,1.41103e-08
218,15537.9,-4049.24,0,16056.9,0.652534,-0.176492,1.79234,1.91557,2.06776e-07,-5.5927e-08,5.67958e-07,6.07009e-07
219,12693.7,-5488.06,0,13829.3,0.579589,-0.257098,1.99949,2.09762,1.83661e-07,-8.14695e-08,6.33601e-07,6.64695e-07
220,18895.7,74052.5,0,76425.2,0.00817356,0.0291453,0.00901642,0.031584,2.59004e-09,9.23559e-09,2.85713e-09,1.00084e-08
221,3789.68,37895.4,0,38084.4,0.0252668,0.307309,0.239967,0.390719,8.00656e-09,9.73804e-08,7.60409e-08,1.23811e-07
222,150000,73990.2,0,167256,0,0.000972067,6.78794e-05,0.000974434,0,3.08029e-10,2.15097e-11,3.08779e-10
223,-9459.93,12992.2,0,16071.3,-0.393253,0.548863,1.791,1.91405,-1.24614e-07,1.73924e-07,5.67534e-07,6.06525e-07
224,-7429.88,10512,0,12872.7,-0.356049,0.495664,2.08664,2.17406,-1.12825e-07,1.57066e-07,6.61217e-07,6.88917e-07
225,-10555.3,10170,0,14657.6,-0.467982,0.449587,1.93341,2.03941,-1.48295e-07,1.42465e-07,6.1266e-07,6.46251e-07
226,12707.3,-14287.4,0,19120.8,0.470367,-0.522709,1.48481,1.64291,1.4905e-07,-1.65636e-07,4.70509e-07,5.20606e-07
